id,payment_date,invoice_number,deduction_amount,deduction_reason,unique_promo,promo_quantity,net_receipts,list_price,purchase_order,promo_asin,rebate_in_agreement_currency,unique_key,podata_po,podata_asin,case_size,quantity_received,case_cost,total_cost,eaches_quantity,agreement_num,rebate_percent,agreement_end,unit_price,quantity_variance,actual_netreceipts,netreceipts_variance,valid_rebate_rate,valid_po,valid_sku,price_variance,qty_variance,validation_status,invalid_amount,detailed_reason
10155,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB07D3H4CQF,924,12936,20318.76,6EB1ZEUJ,B07D3H4CQF,2587.2,6EB1ZEUJB07D3H4CQF,6EB1ZEUJ,B07D3H4CQF,0,888,0,0,0,,0,,14,924,0,12936,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10156,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB07D3H4CQF,924,12936,20318.76,6EB1ZEUJ,B07D3H4CQF,2587.2,6EB1ZEUJB07D3H4CQF,6EB1ZEUJ,B07D3H4CQF,0,888,0,0,0,,0,,14,924,0,12936,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10157,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB07D3H4CQF,924,12936,20318.76,6EB1ZEUJ,B07D3H4CQF,2587.2,6EB1ZEUJB07D3H4CQF,6EB1ZEUJ,B07D3H4CQF,0,888,0,0,0,,0,,14,924,0,12936,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10158,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB07Q61TRLH,2,20.48,23.98,6EB1ZEUJ,B07Q61TRLH,4.1,6EB1ZEUJB07Q61TRLH,6EB1ZEUJ,B07Q61TRLH,0,240,0,0,0,,0,,10.24,2,0,20.48,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10159,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB07Q61TRLH,2,20.48,23.98,6EB1ZEUJ,B07Q61TRLH,4.1,6EB1ZEUJB07Q61TRLH,6EB1ZEUJ,B07Q61TRLH,0,240,0,0,0,,0,,10.24,2,0,20.48,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10160,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB07Q61TRLH,2,20.48,23.98,6EB1ZEUJ,B07Q61TRLH,4.1,6EB1ZEUJB07Q61TRLH,6EB1ZEUJ,B07Q61TRLH,0,240,0,0,0,,0,,10.24,2,0,20.48,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10161,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB07Q61TRLH,2,20.48,23.98,6EB1ZEUJ,B07Q61TRLH,4.1,6EB1ZEUJB07Q61TRLH,6EB1ZEUJ,B07Q61TRLH,0,240,0,0,0,,0,,10.24,2,0,20.48,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10162,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB07Q89M576,1,10.24,11.99,6EB1ZEUJ,B07Q89M576,2.05,6EB1ZEUJB07Q89M576,6EB1ZEUJ,B07Q89M576,0,147,0,0,0,,0,,10.24,1,0,10.24,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10163,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB07Q89M576,1,10.24,11.99,6EB1ZEUJ,B07Q89M576,2.05,6EB1ZEUJB07Q89M576,6EB1ZEUJ,B07Q89M576,0,147,0,0,0,,0,,10.24,1,0,10.24,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10164,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB07Q89M576,1,10.24,11.99,6EB1ZEUJ,B07Q89M576,2.05,6EB1ZEUJB07Q89M576,6EB1ZEUJ,B07Q89M576,0,147,0,0,0,,0,,10.24,1,0,10.24,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10165,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB07Q89M576,1,10.24,11.99,6EB1ZEUJ,B07Q89M576,2.05,6EB1ZEUJB07Q89M576,6EB1ZEUJ,B07Q89M576,0,147,0,0,0,,0,,10.24,1,0,10.24,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10166,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB08XZ1P2X8,10,150,179.9,6EB1ZEUJ,B08XZ1P2X8,30,6EB1ZEUJB08XZ1P2X8,6EB1ZEUJ,B08XZ1P2X8,0,180,0,0,0,,0,,15,10,0,150,Valid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10167,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB08XZ1P2X8,10,150,179.9,6EB1ZEUJ,B08XZ1P2X8,30,6EB1ZEUJB08XZ1P2X8,6EB1ZEUJ,B08XZ1P2X8,0,180,0,0,0,,0,,15,10,0,150,Valid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10168,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB08XZ1P2X8,10,150,179.9,6EB1ZEUJ,B08XZ1P2X8,30,6EB1ZEUJB08XZ1P2X8,6EB1ZEUJ,B08XZ1P2X8,0,180,0,0,0,,0,,15,10,0,150,Valid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10169,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB08XZ1P2X8,10,150,179.9,6EB1ZEUJ,B08XZ1P2X8,30,6EB1ZEUJB08XZ1P2X8,6EB1ZEUJ,B08XZ1P2X8,0,180,0,0,0,,0,,15,10,0,150,Valid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10182,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB0BFZMYY8J,40,2136,2637.6,6EB1ZEUJ,B0BFZMYY8J,427.2,6EB1ZEUJB0BFZMYY8J,6EB1ZEUJ,B0BFZMYY8J,0,4,0,0,0,,0,,53,40,0,2136,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10183,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB0BFZMYY8J,40,2136,2637.6,6EB1ZEUJ,B0BFZMYY8J,427.2,6EB1ZEUJB0BFZMYY8J,6EB1ZEUJ,B0BFZMYY8J,0,4,0,0,0,,0,,53,40,0,2136,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10184,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB0BFZMYY8J,40,2136,2637.6,6EB1ZEUJ,B0BFZMYY8J,427.2,6EB1ZEUJB0BFZMYY8J,6EB1ZEUJ,B0BFZMYY8J,0,4,0,0,0,,0,,53,40,0,2136,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10185,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB0BFZMYY8J,40,2136,2637.6,6EB1ZEUJ,B0BFZMYY8J,427.2,6EB1ZEUJB0BFZMYY8J,6EB1ZEUJ,B0BFZMYY8J,0,4,0,0,0,,0,,53,40,0,2136,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10199,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB0BTGMJV79,48,2035.2,2207.52,6EB1ZEUJ,B0BTGMJV79,407.04,6EB1ZEUJB0BTGMJV79,6EB1ZEUJ,B0BTGMJV79,0,56,0,0,0,,0,,42.4,48,0,2035.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10200,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB0BTGMJV79,48,2035.2,2207.52,6EB1ZEUJ,B0BTGMJV79,407.04,6EB1ZEUJB0BTGMJV79,6EB1ZEUJ,B0BTGMJV79,0,56,0,0,0,,0,,42.4,48,0,2035.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10201,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB0BTGMJV79,48,2035.2,2207.52,6EB1ZEUJ,B0BTGMJV79,407.04,6EB1ZEUJB0BTGMJV79,6EB1ZEUJ,B0BTGMJV79,0,56,0,0,0,,0,,42.4,48,0,2035.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10202,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB0BTGMJV79,48,2035.2,2207.52,6EB1ZEUJ,B0BTGMJV79,407.04,6EB1ZEUJB0BTGMJV79,6EB1ZEUJ,B0BTGMJV79,0,56,0,0,0,,0,,42.4,48,0,2035.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10203,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB0BTTTLVXX,3,160.2,197.82,6EB1ZEUJ,B0BTTTLVXX,32.04,6EB1ZEUJB0BTTTLVXX,6EB1ZEUJ,B0BTTTLVXX,0,2,0,0,0,,0,,53.4,3,0,160.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10204,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB0BTTTLVXX,3,160.2,197.82,6EB1ZEUJ,B0BTTTLVXX,32.04,6EB1ZEUJB0BTTTLVXX,6EB1ZEUJ,B0BTTTLVXX,0,2,0,0,0,,0,,53.4,3,0,160.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10205,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB0BTTTLVXX,3,160.2,197.82,6EB1ZEUJ,B0BTTTLVXX,32.04,6EB1ZEUJB0BTTTLVXX,6EB1ZEUJ,B0BTTTLVXX,0,2,0,0,0,,0,,53.4,3,0,160.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10206,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB0BTTTLVXX,3,160.2,197.82,6EB1ZEUJ,B0BTTTLVXX,32.04,6EB1ZEUJB0BTTTLVXX,6EB1ZEUJ,B0BTTTLVXX,0,2,0,0,0,,0,,53.4,3,0,160.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10207,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB0BYHB689F,2,41.6,45.98,6EB1ZEUJ,B0BYHB689F,8.32,6EB1ZEUJB0BYHB689F,6EB1ZEUJ,B0BYHB689F,0,496,0,0,0,,0,,20.8,2,0,41.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10208,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB0BYHB689F,2,41.6,45.98,6EB1ZEUJ,B0BYHB689F,8.32,6EB1ZEUJB0BYHB689F,6EB1ZEUJ,B0BYHB689F,0,496,0,0,0,,0,,20.8,2,0,41.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10209,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB0BYHB689F,2,41.6,45.98,6EB1ZEUJ,B0BYHB689F,8.32,6EB1ZEUJB0BYHB689F,6EB1ZEUJ,B0BYHB689F,0,496,0,0,0,,0,,20.8,2,0,41.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10210,2023-12-29,6429-817059700,64.71,Promotions ,6EB1ZEUJB0BYHB689F,2,41.6,45.98,6EB1ZEUJ,B0BYHB689F,8.32,6EB1ZEUJB0BYHB689F,6EB1ZEUJ,B0BYHB689F,0,496,0,0,0,,0,,20.8,2,0,41.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10211,2023-12-29,6429-817059700,64.71,Promotions ,6EDC7KBSB0785P5MP5,1554,14669.76,14669.76,6EDC7KBS,B0785P5MP5,2933.95,6EDC7KBSB0785P5MP5,6EDC7KBS,B0785P5MP5,0,1584,0,0,0,,0,,9.44,1554,0,14669.76,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10212,2023-12-29,6429-817059700,64.71,Promotions ,6EDC7KBSB0785P5MP5,1554,14669.76,14669.76,6EDC7KBS,B0785P5MP5,2933.95,6EDC7KBSB0785P5MP5,6EDC7KBS,B0785P5MP5,0,1584,0,0,0,,0,,9.44,1554,0,14669.76,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10213,2023-12-29,6429-817059700,64.71,Promotions ,6EDC7KBSB09LRFWV7N,320,4067.2,4067.2,6EDC7KBS,B09LRFWV7N,813.44,6EDC7KBSB09LRFWV7N,6EDC7KBS,B09LRFWV7N,0,320,0,0,0,,0,,12.71,320,0,4067.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10214,2023-12-29,6429-817059700,64.71,Promotions ,6EDC7KBSB09LRFWV7N,320,4067.2,4067.2,6EDC7KBS,B09LRFWV7N,813.44,6EDC7KBSB09LRFWV7N,6EDC7KBS,B09LRFWV7N,0,320,0,0,0,,0,,12.71,320,0,4067.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10223,2023-12-29,6429-817059700,64.71,Promotions ,6FUK5SEUB07Q61TRLH,13,133.12,155.87,6FUK5SEU,B07Q61TRLH,26.63,6FUK5SEUB07Q61TRLH,6FUK5SEU,B07Q61TRLH,0,67,0,0,0,,0,,10.24,13,0,133.12,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10224,2023-12-29,6429-817059700,64.71,Promotions ,6FUK5SEUB07Q61TRLH,13,133.12,155.87,6FUK5SEU,B07Q61TRLH,26.63,6FUK5SEUB07Q61TRLH,6FUK5SEU,B07Q61TRLH,0,67,0,0,0,,0,,10.24,13,0,133.12,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10226,2023-12-29,6429-817059700,64.71,Promotions ,6FUK5SEUB07QBSWNFN,108,1654.56,1834.92,6FUK5SEU,B07QBSWNFN,330.9,6FUK5SEUB07QBSWNFN,6FUK5SEU,B07QBSWNFN,0,861,0,0,0,,0,,15.32,108,0,1654.56,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10227,2023-12-29,6429-817059700,64.71,Promotions ,6FUK5SEUB07QBSWNFN,108,1654.56,1834.92,6FUK5SEU,B07QBSWNFN,330.9,6FUK5SEUB07QBSWNFN,6FUK5SEU,B07QBSWNFN,0,861,0,0,0,,0,,15.32,108,0,1654.56,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10231,2023-12-29,6429-817059700,64.71,Promotions ,6FUK5SEUB0BG8NTZWD,26,0,0,6FUK5SEU,B0BG8NTZWD,-0.05,6FUK5SEUB0BG8NTZWD,6FUK5SEU,B0BG8NTZWD,0,17,0,0,0,,0,,0,26,0,,Invalid (Division by zero),Valid,Valid,,Invalid,Invalid,,Quantity deducted is higher than received quantity
10232,2023-12-29,6429-817059700,64.71,Promotions ,6FUK5SEUB0BG8NTZWD,26,0,0,6FUK5SEU,B0BG8NTZWD,-0.05,6FUK5SEUB0BG8NTZWD,6FUK5SEU,B0BG8NTZWD,0,17,0,0,0,,0,,0,26,0,,Invalid (Division by zero),Valid,Valid,,Invalid,Invalid,,Quantity deducted is higher than received quantity
10233,2023-12-29,6429-817059700,64.71,Promotions ,6FUK5SEUB0BG8P6KNZ,1,0,0,6FUK5SEU,B0BG8P6KNZ,0,6FUK5SEUB0BG8P6KNZ,6FUK5SEU,B0BG8P6KNZ,0,1,0,0,0,,0,,0,1,0,,Invalid (Division by zero),Valid,Valid,,Invalid,Invalid,,Quantity deducted is higher than received quantity
10234,2023-12-29,6429-817059700,64.71,Promotions ,6FUK5SEUB0BG8P6KNZ,1,0,0,6FUK5SEU,B0BG8P6KNZ,0,6FUK5SEUB0BG8P6KNZ,6FUK5SEU,B0BG8P6KNZ,0,1,0,0,0,,0,,0,1,0,,Invalid (Division by zero),Valid,Valid,,Invalid,Invalid,,Quantity deducted is higher than received quantity
10237,2023-12-29,6429-817059700,64.71,Promotions ,6FUK5SEUB0BJXW16DL,4,213.6,263.76,6FUK5SEU,B0BJXW16DL,42.72,6FUK5SEUB0BJXW16DL,6FUK5SEU,B0BJXW16DL,0,288,0,0,0,,0,,53.4,4,0,213.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10238,2023-12-29,6429-817059700,64.71,Promotions ,6FUK5SEUB0BJXW16DL,4,213.6,263.76,6FUK5SEU,B0BJXW16DL,42.72,6FUK5SEUB0BJXW16DL,6FUK5SEU,B0BJXW16DL,0,288,0,0,0,,0,,53.4,4,0,213.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10242,2023-12-29,6429-817059700,64.71,Promotions ,6G2GPD7KB000Y2WPKC,1982,26162.4,52086.96,6G2GPD7K,B000Y2WPKC,5232.48,6G2GPD7KB000Y2WPKC,6G2GPD7K,B000Y2WPKC,0,1980,0,0,0,,0,,13.2,1982,0,26162.4,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10243,2023-12-29,6429-817059700,64.71,Promotions ,6G2GPD7KB000Y2WPKC,1982,26162.4,52086.96,6G2GPD7K,B000Y2WPKC,5232.48,6G2GPD7KB000Y2WPKC,6G2GPD7K,B000Y2WPKC,0,1980,0,0,0,,0,,13.2,1982,0,26162.4,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10244,2023-12-29,6429-817059700,64.71,Promotions ,6G2GPD7KB00C3YAF10,15,198,394.2,6G2GPD7K,B00C3YAF10,39.6,6G2GPD7KB00C3YAF10,6G2GPD7K,B00C3YAF10,0,15,0,0,0,,0,,13,15,0,198,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10245,2023-12-29,6429-817059700,64.71,Promotions ,6G2GPD7KB00C3YAF10,15,198,394.2,6G2GPD7K,B00C3YAF10,39.6,6G2GPD7KB00C3YAF10,6G2GPD7K,B00C3YAF10,0,15,0,0,0,,0,,13,15,0,198,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10246,2023-12-29,6429-817059700,64.71,Promotions ,6G2GPD7KB00C3YAG96,15,165.6,268.2,6G2GPD7K,B00C3YAG96,33.12,6G2GPD7KB00C3YAG96,6G2GPD7K,B00C3YAG96,0,15,0,0,0,,0,,11.04,15,0,165.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10247,2023-12-29,6429-817059700,64.71,Promotions ,6G2GPD7KB00C3YAG96,15,165.6,268.2,6G2GPD7K,B00C3YAG96,33.12,6G2GPD7KB00C3YAG96,6G2GPD7K,B00C3YAG96,0,15,0,0,0,,0,,11.04,15,0,165.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10248,2023-12-29,6429-817059700,64.71,Promotions ,6G2GPD7KB077Y836K4,452,3982.12,5645.48,6G2GPD7K,B077Y836K4,796.42,6G2GPD7KB077Y836K4,6G2GPD7K,B077Y836K4,0,540,0,0,0,,0,,8.81,452,0,3982.12,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10249,2023-12-29,6429-817059700,64.71,Promotions ,6G2GPD7KB077Y836K4,452,3982.12,5645.48,6G2GPD7K,B077Y836K4,796.42,6G2GPD7KB077Y836K4,6G2GPD7K,B077Y836K4,0,540,0,0,0,,0,,8.81,452,0,3982.12,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10250,2023-12-29,6429-817059700,64.71,Promotions ,6G2GPD7KB07BBYJNWC,15,198,394.2,6G2GPD7K,B07BBYJNWC,39.6,6G2GPD7KB07BBYJNWC,6G2GPD7K,B07BBYJNWC,0,15,0,0,0,,0,,13,15,0,198,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10251,2023-12-29,6429-817059700,64.71,Promotions ,6G2GPD7KB07BBYJNWC,15,198,394.2,6G2GPD7K,B07BBYJNWC,39.6,6G2GPD7KB07BBYJNWC,6G2GPD7K,B07BBYJNWC,0,15,0,0,0,,0,,13,15,0,198,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10252,2023-12-29,6429-817059700,64.71,Promotions ,6G2GPD7KB07MWMNLQF,7,92.4,183.96,6G2GPD7K,B07MWMNLQF,18.48,6G2GPD7KB07MWMNLQF,6G2GPD7K,B07MWMNLQF,0,7,0,0,0,,0,,13.2,7,0,92.4,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10253,2023-12-29,6429-817059700,64.71,Promotions ,6G2GPD7KB07MWMNLQF,7,92.4,183.96,6G2GPD7K,B07MWMNLQF,18.48,6G2GPD7KB07MWMNLQF,6G2GPD7K,B07MWMNLQF,0,7,0,0,0,,0,,13.2,7,0,92.4,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10254,2023-12-29,6429-817059700,64.71,Promotions ,6G2GPD7KB08VY7RT8R,966,17359.02,18923.94,6G2GPD7K,B08VY7RT8R,3471.8,6G2GPD7KB08VY7RT8R,6G2GPD7K,B08VY7RT8R,0,1001,0,0,0,,0,,17.97,966,0,17359.02,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10255,2023-12-29,6429-817059700,64.71,Promotions ,6G2GPD7KB08VY7RT8R,966,17359.02,18923.94,6G2GPD7K,B08VY7RT8R,3471.8,6G2GPD7KB08VY7RT8R,6G2GPD7K,B08VY7RT8R,0,1001,0,0,0,,0,,17.97,966,0,17359.02,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10256,2023-12-29,6429-817059700,64.71,Promotions ,6G2GPD7KB0BTTSX4N1,4,75,75,6G2GPD7K,B0BTTSX4N1,15,6G2GPD7KB0BTTSX4N1,6G2GPD7K,B0BTTSX4N1,0,4,0,0,0,,0,,18,4,0,75,Valid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10257,2023-12-29,6429-817059700,64.71,Promotions ,6G2GPD7KB0BTTSX4N1,4,75,75,6G2GPD7K,B0BTTSX4N1,15,6G2GPD7KB0BTTSX4N1,6G2GPD7K,B0BTTSX4N1,0,4,0,0,0,,0,,18,4,0,75,Valid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10258,2023-12-29,6429-817059700,64.71,Promotions ,6HYEQQADB084RDDFGR,1,16.06,18.09,6HYEQQAD,B084RDDFGR,3.21,6HYEQQADB084RDDFGR,6HYEQQAD,B084RDDFGR,0,6480,0,0,0,,0,,16.06,1,0,16.06,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10259,2023-12-29,6429-817059700,64.71,Promotions ,6HYEQQADB084RDDFGR,1,16.06,18.09,6HYEQQAD,B084RDDFGR,3.21,6HYEQQADB084RDDFGR,6HYEQQAD,B084RDDFGR,0,6480,0,0,0,,0,,16.06,1,0,16.06,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10260,2023-12-29,6429-817059700,64.71,Promotions ,6IMHAYXYB09KMWCX72,2575,63963,69499.25,6IMHAYXY,B09KMWCX72,12792.6,6IMHAYXYB09KMWCX72,6IMHAYXY,B09KMWCX72,0,2580,0,0,0,,0,,24,2575,0,63963,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10261,2023-12-29,6429-817059700,64.71,Promotions ,6IMHAYXYB09KMWCX72,2575,63963,69499.25,6IMHAYXY,B09KMWCX72,12792.6,6IMHAYXYB09KMWCX72,6IMHAYXY,B09KMWCX72,0,2580,0,0,0,,0,,24,2575,0,63963,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10262,2023-12-29,6429-817059700,64.71,Promotions ,6IMHAYXYB09KMWCX72,2575,63963,69499.25,6IMHAYXY,B09KMWCX72,12792.6,6IMHAYXYB09KMWCX72,6IMHAYXY,B09KMWCX72,0,2580,0,0,0,,0,,24,2575,0,63963,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10263,2023-12-29,6429-817059700,64.71,Promotions ,6IMHAYXYB09KMWCX72,2575,63963,69499.25,6IMHAYXY,B09KMWCX72,12792.6,6IMHAYXYB09KMWCX72,6IMHAYXY,B09KMWCX72,0,2580,0,0,0,,0,,24,2575,0,63963,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10264,2023-12-29,6429-817059700,64.71,Promotions ,6IMHAYXYB09WX8RYGN,651,16170.84,17570.49,6IMHAYXY,B09WX8RYGN,3234.17,6IMHAYXYB09WX8RYGN,6IMHAYXY,B09WX8RYGN,0,654,0,0,0,,0,,24.84,651,0,16170.84,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10265,2023-12-29,6429-817059700,64.71,Promotions ,6IMHAYXYB09WX8RYGN,651,16170.84,17570.49,6IMHAYXY,B09WX8RYGN,3234.17,6IMHAYXYB09WX8RYGN,6IMHAYXY,B09WX8RYGN,0,654,0,0,0,,0,,24.84,651,0,16170.84,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10266,2023-12-29,6429-817059700,64.71,Promotions ,6IMHAYXYB09WX8RYGN,651,16170.84,17570.49,6IMHAYXY,B09WX8RYGN,3234.17,6IMHAYXYB09WX8RYGN,6IMHAYXY,B09WX8RYGN,0,654,0,0,0,,0,,24.84,651,0,16170.84,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10267,2023-12-29,6429-817059700,64.71,Promotions ,6IMHAYXYB09WX8RYGN,651,16170.84,17570.49,6IMHAYXY,B09WX8RYGN,3234.17,6IMHAYXYB09WX8RYGN,6IMHAYXY,B09WX8RYGN,0,654,0,0,0,,0,,24.84,651,0,16170.84,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10268,2023-12-29,6429-817059700,64.71,Promotions ,6IMHAYXYB09WXF5PJQ,1063,27042.72,29753.37,6IMHAYXY,B09WXF5PJQ,5408.54,6IMHAYXYB09WXF5PJQ,6IMHAYXY,B09WXF5PJQ,0,1086,0,0,0,,0,,25.44,1063,0,27042.72,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10269,2023-12-29,6429-817059700,64.71,Promotions ,6IMHAYXYB09WXF5PJQ,1063,27042.72,29753.37,6IMHAYXY,B09WXF5PJQ,5408.54,6IMHAYXYB09WXF5PJQ,6IMHAYXY,B09WXF5PJQ,0,1086,0,0,0,,0,,25.44,1063,0,27042.72,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
10270,2023-12-29,6429-817059700,64.71,Promotions ,6IMHAYXYB09WXF5PJQ,1063,27042.72,29753.37,6IMHAYXY,B09WXF5PJQ,5408.54,6IMHAYXYB09WXF5PJQ,6IMHAYXY,B09WXF5PJQ,0,1086,0,0,0,,0,,25.44,1063,0,27042.72,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
