id,standard_customer,invoice_number,sku,deducted_amount,deducted_qty,deducted_price_per_qty,deduction_date,invoice_location,reason_code,sub_reason_code,deduction_reason,backup_status,
VEN0270680 ,AWG,9032610061,-,124.08,1,124.08,12/5/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032610583,-,74.29,1,74.29,15-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032611007,-,88.21,1,88.21,17-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032611008,-,13.04,1,13.04,9/5/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032611126,-,237.79,1,237.79,17-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032612463,-,311.83,1,311.83,15-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032615488,-,67.61,1,67.61,15-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0271104 ,AWG,9032616055,-,72.25,1,72.25,15-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032617487,-,55.62,1,55.62,17-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032618826,-,51.88,1,51.88,18-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032619418,-,226.95,1,226.95,15-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0271102,AWG,9032619420,-,75.59,1,75.59,15-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032621721,-,134.06,1,134.06,18-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032622736,-,128.06,1,128.06,17-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
679525,Kroger,9032622743,-,200.29,1,200.29,30-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0270677,AWG,9032623199,-,232.51,1,232.51,17-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9032623199,-,52.06,1,52.06,17-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,C&S,9032626407,-,50.68,1,50.68,17-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032626476,-,86.7,1,86.7,18-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032626884,-,277.76,1,277.76,17-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
680176,Kroger,9032627513,-,124.62,1,124.62,30-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,US Foods,9032628005,-,85.15,1,85.15,19-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
679543,Kroger,9032632230,-,192.7,1,192.7,31-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
679478,Kroger,9032632231,-,254.07,1,254.07,31-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032632698,-,312.31,1,312.31,19-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9032633606,-,166.15,1,166.15,2/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
679422,Kroger,9032633752,-,289.93,1,289.93,30-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9032633753,-,55.71,1,55.71,18-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032634711,-,104.64,1,104.64,22-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032634896,-,76.14,1,76.14,19-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0269753,AWG,9032635395,-,69.19,1,69.19,22-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032635522,-,52.06,1,52.06,25-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032635596,-,10.72,1,10.72,22-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0270674,AWG,9032636592,-,249.24,1,249.24,22-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032637827,-,56.23,1,56.23,22-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032638371,-,263.58,1,263.58,22-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032640090,-,70.81,1,70.81,26-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0269759,AWG,9032641761,-,98.24,1,98.24,22-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032642128,-,99.95,1,99.95,22-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
680163,Kroger,9032642577,-,214.91,1,214.91,2/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0269563 ,AWG,9032646766,-,151.49,1,151.49,23-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032647715,-,125.29,1,125.29,23-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032648254,-,0.24,1,0.24,24-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032648258,-,0.28,1,0.28,24-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032650324,-,373.12,1,373.12,24-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032650366,-,67.75,1,67.75,24-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0269498,AWG,9032650396,-,223.98,1,223.98,24-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032650766,-,286.56,1,286.56,24-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
VEN0270675,AWG,9032650766,-,239.22,1,239.22,24-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9032650805,-,66.33,1,66.33,24-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032650891,-,0.23,1,0.23,24-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
680175,Kroger,9032650940,-,123.2,1,123.2,5/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032651494,-,98.11,1,98.11,26-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032653507,-,155.33,1,155.33,31-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032653597,-,208.22,1,208.22,25-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0269745,AWG,9032653789,-,104.66,1,104.66,24-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0269740,AWG,9032654996,-,84.97,1,84.97,25-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0269747,AWG,9032654997,-,80.26,1,80.26,25-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032655217,-,50,1,50,22-09-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0269495,AWG,9032655351,-,338.29,1,338.29,25-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
 VEN0270683,AWG,9032655351,-,117.88,1,117.88,25-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Gordon,9032656557,-,57.13,1,57.13,23-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0269764,AWG,9032657137,-,86.61,1,86.61,26-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
680181,Kroger,9032657345,-,115.63,1,115.63,7/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032658689,-,204.48,1,204.48,26-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032660145,-,215.07,1,215.07,26-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032660332,-,119.48,1,119.48,24-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0271108 ,AWG,9032660496,-,69.29,1,69.29,26-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032660906,-,10.19,1,10.19,26-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,C&S,9032660906,-,114.41,1,114.41,26-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,C&S,9032662616,-,19.27,1,19.27,30-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0273397 ,AWG,9032663107,-,94.23,1,94.23,30-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272377,AWG,9032664071,-,198.87,1,198.87,30-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,AWG,9032664071,-,129.62,1,129.62,30-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,3
VEN0272922,AWG,9032664071,-,159.46,1,159.46,30-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,Gordon,9032664752,-,71.77,1,71.77,2/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0273394,AWG,9032665726,-,95.52,1,95.52,30-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032666055,-,356.1,1,356.1,31-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032666936,-,97.8,1,97.8,30-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272374 ,AWG,9032666939,-,216.86,1,216.86,30-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9032667316,-,177.93,1,177.93,15-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272363,AWG,9032667589,-,318.46,1,318.46,30-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032668820,-,62.19,1,62.19,31-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
680183,Kroger,9032669048,-,110.93,1,110.93,15-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
680167,Kroger,9032669068,-,138.25,1,138.25,15-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032669105,-,141.85,1,141.85,30-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032669897,-,67.15,1,67.15,30-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
680164,Kroger,9032670897,-,210.03,1,210.03,15-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0273206,AWG,9032671311,-,117,1,117,30-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
VEN0273510,AWG,9032671311,-,54.87,1,54.87,30-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
680165,Kroger,9032671312,-,146.43,1,146.43,15-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032673177,-,86.42,1,86.42,2/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272358,AWG,9032673225,-,383.37,1,383.37,31-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032673728,-,136.24,1,136.24,6/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
680166,Kroger,9032673748,-,198.31,1,198.31,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
679651,Kroger,9032673753,-,153.84,1,153.84,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
680170,Kroger,9032673758,-,147.43,1,147.43,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032674209,-,56.41,1,56.41,31-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032675076,-,66.92,1,66.92,9/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,Gordon,9032675076,-,117.44,1,117.44,9/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,Gordon,9032675076,-,237.66,1,237.66,9/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,Gordon,9032676787,-,70.81,1,70.81,6/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032677259,-,101.15,1,101.15,31-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
VEN0274584 ,AWG,9032677259,-,50.91,1,50.91,31-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
679423,Kroger,9032677622,-,293.43,1,293.43,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032677715,-,62.02,1,62.02,6/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032677754,-,73.81,1,73.81,6/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032678047,-,202.17,1,202.17,7/7/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Gordon,9032678047,-,110.52,1,110.52,14-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9032678791,-,60.39,1,60.39,31-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032679064,-,134.25,1,134.25,1/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,AWG,9032679064,-,105.98,1,105.98,1/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
VEN0272925,AWG,9032679064,-,156.57,1,156.57,1/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
VEN0274582,AWG,9032679652,-,76.57,1,76.57,1/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272919,AWG,9032679673,-,193.46,1,193.46,1/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032680129,-,73.51,1,73.51,1/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032680171,-,82.03,1,82.03,1/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032680331,-,82.76,1,82.76,1/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
VEN0272472,AWG,9032680331,-,346.23,1,346.23,1/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
680179,Kroger,9032680837,-,118.1,1,118.1,13-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
680168,Kroger,9032681246,-,191.62,1,191.62,14-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
680173,Kroger,9032681247,-,126.45,1,126.45,14-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9032683076,-,180.5,1,180.5,16-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032684177,-,175.85,1,175.85,31-05-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032685048,-,56.83,1,56.83,2/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0273383,AWG,9032685917,-,121.25,1,121.25,2/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032685918,-,52.92,1,52.92,2/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032686297,-,177.23,1,177.23,2/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032686803,-,123.96,1,123.96,2/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272378 ,AWG,9032687091,-,191.68,1,191.68,5/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,AWG,9032687091,-,127.9,1,127.9,5/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,AWG,9032687091,-,79.69,1,79.69,5/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
VEN0273386 ,AWG,9032687093,-,112.28,1,112.28,5/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032688027,-,54.29,1,54.29,9/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032689364,-,107.82,1,107.82,5/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032690277,-,50.93,1,50.93,5/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032690755,-,261.95,1,261.95,6/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0273393,AWG,9032693591,-,95.77,1,95.77,5/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032693593,-,86.52,1,86.52,5/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272370 ,AWG,9032693596,-,274.57,1,274.57,5/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0273202 ,AWG,9032693597,-,136.99,1,136.99,5/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032693598,-,53.46,1,53.46,5/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
680188,Kroger,9032695491,-,110.72,1,110.72,16-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
680195,Kroger,9032696254,-,100.27,1,100.27,20-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032696310,-,50,1,50,5/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9032696310,-,67.52,1,67.52,5/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9032696311,-,121.4,1,121.4,5/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032696312,-,214.61,1,214.61,5/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032697730,-,247.04,1,247.04,7/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
679510,Kroger,9032701246,-,210.57,1,210.57,16-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032702673,-,129.97,1,129.97,6/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032703235,-,302.54,1,302.54,8/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0273500,AWG,9032703821,-,95.64,1,95.64,7/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032704284,-,140.04,1,140.04,13-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Gordon,9032704284,-,231.36,1,231.36,13-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9032704836,-,117.46,1,117.46,7/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032705294,-,245.7,1,245.7,7/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272359 ,AWG,9032705311,-,361.05,1,361.05,7/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9032707347,-,162.46,1,162.46,15-09-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032708272,-,66.11,1,66.11,7/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032708773,-,181.65,1,181.65,14-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032709286,-,214.98,1,214.98,9/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0274581 ,AWG,9032709419,-,80.54,1,80.54,8/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0273392,AWG,9032709423,-,100.73,1,100.73,8/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272469,AWG,9032709434,-,355.79,1,355.79,8/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272361 ,AWG,9032709436,-,342.22,1,342.22,8/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032710072,-,137.04,1,137.04,29-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032710108,-,71.76,1,71.76,14-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032710110,-,71.87,1,71.87,14-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032711823,-,215.13,1,215.13,9/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032711864,-,77.05,1,77.05,14-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032711968,-,215.08,1,215.08,9/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032711974,-,214.92,1,214.92,9/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032712393,-,294.68,1,294.68,9/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032712655,-,214.94,1,214.94,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032712656,-,215.12,1,215.12,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032712729,-,214.92,1,214.92,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272380,AWG,9032712785,-,157.03,1,157.03,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
680180,Kroger,9032712967,-,115.92,1,115.92,21-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0274591,AWG,9032713209,-,57.25,1,57.25,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9032714139,-,67.17,1,67.17,6/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272930,AWG,9032714203,-,125.49,1,125.49,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
680178,Kroger,9032715378,-,122.71,1,122.71,21-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272924 ,AWG,9032715915,-,157.25,1,157.25,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032715937,-,214.94,1,214.94,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032715938,-,214.93,1,214.93,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032715939,-,214.92,1,214.92,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032715940,-,215.08,1,215.08,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032716759,-,54,1,54,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032716762,-,94.48,1,94.48,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032718045,-,69.98,1,69.98,13-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032719635,-,75.22,1,75.22,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
VEN0273511 ,AWG,9032719635,-,50.19,1,50.19,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
680172,Kroger,9032720581,-,132.24,1,132.24,23-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032721758,-,61.62,1,61.62,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032721875,-,64.15,1,64.15,13-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032721887,-,214.96,1,214.96,13-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032721934,-,54.08,1,54.08,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032722890,-,215.01,1,215.01,13-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032722892,-,214.78,1,214.78,13-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032722893,-,214.75,1,214.75,13-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
680162,Kroger,9032722954,-,243.25,1,243.25,23-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032723396,-,63.65,1,63.65,12/6/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
679638,Kroger,9032723835,-,189.37,1,189.37,23-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9032724342,-,166.15,1,166.15,26-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
686017,Kroger,9032728964,-,252.55,1,252.55,28-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032731538,-,34.25,1,34.25,15-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032732012,-,130.53,1,130.53,15-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032732578,-,58.69,1,58.69,20-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032733295,-,111.24,1,111.24,15-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0273502 ,AWG,9032733299,-,73.92,1,73.92,15-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032733784,-,63,1,63,16-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
686022,Kroger,9032733996,-,103.2,1,103.2,27-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032734064,-,82.41,1,82.41,15-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
VEN0272476,AWG,9032734064,-,337.67,1,337.67,15-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,C&S,9032734840,-,170.17,1,170.17,15-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032736873,-,55.26,1,55.26,14-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272389,AWG,9032737407,-,149.46,1,149.46,16-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032737639,-,148.13,1,148.13,20-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272360,AWG,9032737905,-,354.28,1,354.28,16-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272480,AWG,9032737906,-,274.31,1,274.31,16-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032737907,-,234.8,1,234.8,16-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272371,AWG,9032738469,-,244.47,1,244.47,20-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032738470,-,323.37,1,323.37,20-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0272362,AWG,9032739014,-,333.11,1,333.11,20-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0273388 ,AWG,9032739893,-,102.52,1,102.52,20-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
686033,Kroger,9032740664,-,277.63,1,277.63,29-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0274588,AWG,9032740670,-,54.68,1,54.68,20-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
686186,Kroger,9032741073,-,131.86,1,131.86,30-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032741201,-,158.19,1,158.19,20-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032741225,-,71.83,1,71.83,20-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032741578,-,189.1,1,189.1,21-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9032743357,-,112.05,1,112.05,30-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0273203,AWG,9032744076,-,119.74,1,119.74,20-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032744077,-,52.84,1,52.84,20-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
686269,Kroger,9032748020,-,125.92,1,125.92,30-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032748238,-,62.9,1,62.9,22-06-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
