concat,invoice_number,invoice_date,sku,billed_qty,gross_price,oi_deal,promo_allowance,cash_discount,freight_amount,others,net_price,gross_price_per_qty,net_price_per_qty,fuel_allowance,lane,freight_rate,freight_weight,gross_weight,total_freight,order_number,bol,carrier,freight_type,invoice_status
9111665552371603,9111665552,,371603,1,213.84,0,0,0,0,0,213.84,213.84,213.84,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552381437,9111665552,,381437,1,374,0,0,0,0,0,374,374,374,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552382612,9111665552,,382612,1,374,0,0,0,0,0,374,374,374,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552383323,9111665552,,383323,3,2262,0,0,0,0,0,2262,754,754,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552383336,9111665552,,383336,3,2262,0,0,0,0,0,2262,754,754,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552383532,9111665552,,383532,16,7270.4,0,0,0,0,0,7270.4,454.4,454.4,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552405161,9111665552,,405161,1,337.5,0,0,0,0,0,337.5,337.5,337.5,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552515052,9111665552,,515052,1,1198,0,0,0,0,0,1198,1198,1198,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552515053,9111665552,,515053,8,11980,0,0,0,0,0,11980,1497.5,1497.5,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552515065,9111665552,,515065,3,2857.5,0,0,0,0,0,2857.5,952.5,952.5,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552515070,9111665552,,515070,5,2000,0,0,0,0,0,2000,400,400,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552515079,9111665552,,515079,4,3030,0,0,0,0,0,3030,757.5,757.5,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305165,9111665552,,305165,3,270,0,0,0,0,0,270,90,90,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552309626,9111665552,,309626,4,550.4,0,0,0,0,0,550.4,137.6,137.6,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111664662326895,9111664662,,326895,54,1101.6,0,0,0,0,0,1101.6,20.4,20.4,,,,,,,8138935415,6028040817,ABF FREIGHT SYSTEM INC,,Yes
9111664662328418,9111664662,,328418,1,184.33,0,0,0,0,0,184.33,184.33,184.33,,,,,,,8138935415,6028040817,ABF FREIGHT SYSTEM INC,,Yes
9111664662328438,9111664662,,328438,1,184.33,0,0,0,0,0,184.33,184.33,184.33,,,,,,,8138935415,6028040817,ABF FREIGHT SYSTEM INC,,Yes
9111664662328203,9111664662,,328203,1,667.8,0,0,0,0,0,667.8,667.8,667.8,,,,,,,8138935415,6028040817,ABF FREIGHT SYSTEM INC,,Yes
9111664662320109,9111664662,,320109,5,3339,0,0,0,0,0,3339,667.8,667.8,,,,,,,8138935415,6028040817,ABF FREIGHT SYSTEM INC,,Yes
9111664662329515,9111664662,,329515,1,665.84,0,0,0,0,0,665.84,665.84,665.84,,,,,,,8138935415,6028040817,ABF FREIGHT SYSTEM INC,,Yes
9111664662328466,9111664662,,328466,6,1105.98,0,0,0,0,0,1105.98,184.33,184.33,,,,,,,8138935415,6028040817,ABF FREIGHT SYSTEM INC,,Yes
9111664662320122,9111664662,,320122,8,5342.4,0,0,0,0,0,5342.4,667.8,667.8,,,,,,,8138935415,6028040817,ABF FREIGHT SYSTEM INC,,Yes
9111664662320574,9111664662,,320574,1,461.04,0,0,0,0,0,461.04,461.04,461.04,,,,,,,8138935415,6028040817,ABF FREIGHT SYSTEM INC,,Yes
9111664662324906,9111664662,,324906,2,245.44,0,0,0,0,0,245.44,122.72,122.72,,,,,,,8138935415,6028040817,ABF FREIGHT SYSTEM INC,,Yes
9111664662320749,9111664662,,320749,5,3339,0,0,0,0,0,3339,667.8,667.8,,,,,,,8138935415,6028040817,ABF FREIGHT SYSTEM INC,,Yes
9111664662320550,9111664662,,320550,8,5342.4,0,0,0,0,0,5342.4,667.8,667.8,,,,,,,8138935415,6028040817,ABF FREIGHT SYSTEM INC,,Yes
