Receive Date,Return Date,Invoice Day,Transaction Type,Quantity,Net Receipts,Net Receipts Currency,List Price,List Price Currency,Rebate In Agreement Currency,Agreement Currency,Rebate In Purchase Order Currency,Purchase Order Currency,Purchase Order,Asin,UPC,EAN,Manufacturer,Distributor,Product Group,Category,Subcategory,Title,Product Description,Binding,Cost Currency,Old Cost,New Cost,Price Protection Agreement,Price Protection Day,Cost Variance,Invoice,Multi-Country Parent Agreement ID,Invoice ID,,,
20-09-2023,,,Distributor Shipment,56,573.44,USD,671.44,USD,114.69,USD,114.69,USD,1A328IOM,B07Q89M576,,,CHR4B,C***B,325,32502500,32500849,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Chocolate (2 Jars)",,grocery,,,,,,,,,6429-801766995,,,
01-09-2023,,,Distributor Shipment,24,600.48,USD,891.36,USD,120.1,USD,120.1,USD,1421Z9XN,B07KR11WZ6,24100114900,24100114900,KEBF9,K***Q,325,32504000,32504002,"Cheez-It Snap'd Cheese Cracker Chips, Thin Crisps, Lunch Snacks, Jalapeno Jack, 45oz Case (6 Bags)",,grocery,,,,,,,,,6429-801766995,,,
16-09-2023,,,Distributor Shipment,1,14,USD,21.99,USD,2.8,USD,2.8,USD,3VEABGAN,B07D3H4CQF,8.59162E+11,8.59162E+11,CHR4B,C***B,325,32502500,32500849,"RX Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla, 11.3oz Box (10 Packs)",,unknown_binding,,,,,,,,,6429-801766995,,,
08-08-2023,,05-08-2023,Cost Variance Distributor Shipment,198,,,,,0.79,USD,0.79,USD,7SZL3YUM,B08XZ1P2X8,,,CHR4B,C***B,325,32502500,32500849,"RX Nut Butter, Protein Snack, Lunch Snacks, Variety Pack (60 Packs)",,unknown_binding,,,,,,3.96,812621666,,6429-801766995,,,
29-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8CEU53DZ,B0143NQVI4,8.57777E+11,7.78554E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Coconut Chocolate, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-801766995,,,
30-09-2023,,,Distributor Shipment,1,41.6,USD,42.99,USD,8.32,USD,8.32,USD,3KWV4VQJ,B0BTTSPF5H,,,CHR4B,C***B,325,32502500,32502506,"RXBAR Minis Protein Bars, 6g Protein, Gluten Free Snacks, Variety Pack (32 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
12-09-2023,,,Distributor Shipment,1,25.44,USD,27.99,USD,5.09,USD,5.09,USD,3KWV4VQJ,B09WXF5PJQ,,,CHR4B,C***B,325,32502500,32500844,"RXBAR A.M. Protein Bars, Variety Pack, Gluten Free Snacks, Breakfast Snacks, 22.8oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
25-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8EZD3KQJ,B07TQ99WFC,24100116881,24100116881,KEBF9,P***E,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Variety Pack, 38oz Case (42 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
11-09-2023,,,Distributor Shipment,1,18.6,USD,20.99,USD,3.72,USD,3.72,USD,7LHH3R2X,B0BQN9MXJ3,,,CHR4B,P***9,325,32502500,32502502,"RXBAR Protein Granola, 10g Protein, Breakfast Snacks, Chocolate (3 Bags)",,unknown_binding,,,,,,,,,6429-801766995,,,
27-07-2023,,26-07-2023,Cost Variance Distributor Shipment,73,,,,,0,USD,0,USD,1SDDFV1F,B07ZQYM8MJ,1.93908E+11,1.93908E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Vanilla Almond, 22oz Box (12 Bars)",,grocery,,,,,,0,809026907,,6429-801766995,,,
17-09-2023,,,Distributor Shipment,323,"6,133.77",USD,"7,554.97",USD,"1,226.75",USD,"1,226.75",USD,8GU4OOLY,B09J6ZFJJV,,,KEBF9,P***9,325,32502500,32502506,"Nutri-Grain Soft Baked Breakfast Bars, Kids Snacks, Whole Grain, Value Pack, Variety Pack (3 Boxes, 48 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
20-07-2023,,26-07-2023,Cost Variance Distributor Shipment,42,,,,,0,USD,0,USD,1SDDFV1F,B07ZQYM8MJ,1.93908E+11,1.93908E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Vanilla Almond, 22oz Box (12 Bars)",,grocery,,,,,,0,809026907,,6429-801766995,,,
28-07-2023,,21-06-2023,Cost Variance Distributor Shipment,1,,,,,0,USD,0,USD,4I7DXWGF,B07Q61TRLH,,,CHR4B,C***B,325,32502500,32500849,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Honey Cinnamon (2 Jars)",,grocery,,,,,,-0.02,817830306,,6429-801766995,,,
26-09-2023,,,Distributor Shipment,126,"1,764.00",USD,"2,770.74",USD,352.8,USD,352.8,USD,3VEABGAN,B07D3H4CQF,8.59162E+11,8.59162E+11,CHR4B,C***B,325,32502500,32500849,"RX Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla, 11.3oz Box (10 Packs)",,unknown_binding,,,,,,,,,6429-801766995,,,
27-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,4IPPJUZR,B00C3YAF7O,38000845550,38000845550,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Sour Cream and Onion (12 Cans)",,unknown_binding,,,,,,,,,6429-801766995,,,
21-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3KWV4VQJ,B0BTTSPF5H,,,CHR4B,C***B,325,32502500,32502506,"RXBAR Minis Protein Bars, 6g Protein, Gluten Free Snacks, Variety Pack (32 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
05-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,6ZTZDZZX,B093ZJM1CC,,,PUCC9,P***9,325,32502500,32500843,"Pure Organic Layered Fruit Bars, Strawberry Banana, Gluten Free, Vegan Fruit Snacks (2 Boxes, 24 Bars)",,grocery,,,,,,,,,6429-801766995,,,
02-09-2023,,,Distributor Shipment,"1,642","26,797.44",USD,"29,539.58",USD,"5,359.49",USD,"5,359.49",USD,6ZTZDZZX,B093ZJM1CC,,,PUCC9,P***9,325,32502500,32500843,"Pure Organic Layered Fruit Bars, Strawberry Banana, Gluten Free, Vegan Fruit Snacks (2 Boxes, 24 Bars)",,grocery,,,,,,,,,6429-801766995,,,
03-09-2023,,,Distributor Shipment,7,114.24,USD,125.93,USD,22.85,USD,22.85,USD,6ZTZDZZX,B093ZJM1CC,,,PUCC9,P***9,325,32502500,32500843,"Pure Organic Layered Fruit Bars, Strawberry Banana, Gluten Free, Vegan Fruit Snacks (2 Boxes, 24 Bars)",,grocery,,,,,,,,,6429-801766995,,,
09-08-2023,,05-08-2023,Cost Variance Distributor Shipment,1,,,,,0,USD,0,USD,7SZL3YUM,B08XZ1P2X8,,,CHR4B,C***B,325,32502500,32500849,"RX Nut Butter, Protein Snack, Lunch Snacks, Variety Pack (60 Packs)",,unknown_binding,,,,,,0.02,812621666,,6429-801766995,,,
13-09-2023,,,Distributor Shipment,10,352.8,USD,466.8,USD,70.56,USD,70.56,USD,7IPA1WIG,B07YP2VFNG,38000222740,38000222740,KEBF9,7***G,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Breakfast Food and Kids Snacks, Frosted Cherry, 10.15lb Case (96 Pop-Tarts)",,unknown_binding,,,,,,,,,6429-801766995,,,
14-09-2023,,,Distributor Shipment,2,106.8,USD,131.88,USD,21.36,USD,21.36,USD,8PTKIVUR,B0BFZMYY8J,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Mixed Berry (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
01-09-2023,,,Distributor Shipment,1,10.24,USD,11.99,USD,2.05,USD,2.05,USD,1A328IOM,B07Q89M576,,,CHR4B,C***B,325,32502500,32500849,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Chocolate (2 Jars)",,grocery,,,,,,,,,6429-801766995,,,
23-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,2EEEFSVX,B07YP58GX8,,,KEBF9,P***9,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Variety Pack (5 Boxes, 60 Pop-Tarts)",,grocery,,,,,,,,,6429-801766995,,,
28-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8GU4OOLY,B09J6ZFJJV,,,KEBF9,P***9,325,32502500,32502506,"Nutri-Grain Soft Baked Breakfast Bars, Kids Snacks, Whole Grain, Value Pack, Variety Pack (3 Boxes, 48 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
02-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8SDHNX2R,B0879N1QV3,,,B37JK,P***E,325,32504000,32504002,"Kellogg's SCOOBY-DOO! Baked Graham Cracker Snacks, Lunch Snacks, Snack Crackers, Cinnamon (40 Pouches)",,grocery,,,,,,,,,6429-801766995,,,
03-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8SDHNX2R,B0879N1QV3,,,B37JK,P***E,325,32504000,32504002,"Kellogg's SCOOBY-DOO! Baked Graham Cracker Snacks, Lunch Snacks, Snack Crackers, Cinnamon (40 Pouches)",,grocery,,,,,,,,,6429-801766995,,,
22-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,2EEEFSVX,B07YP58GX8,,,KEBF9,P***9,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Variety Pack (5 Boxes, 60 Pop-Tarts)",,grocery,,,,,,,,,6429-801766995,,,
06-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8BWTGFVC,B07D3H9KBM,8.59162E+11,8.59162E+11,CHR4B,C***B,325,46703600,46703691,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Honey Cinnamon, 11.3oz Box (10 Packs)",,unknown_binding,,,,,,,,,6429-801766995,,,
04-09-2023,,,Distributor Shipment,78,"1,326.00",USD,"1,481.22",USD,265.2,USD,265.2,USD,8BWTGFVC,B0BG8PMYBY,1.93908E+11,1.93908E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Variety Pack (10 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
07-09-2023,,,Distributor Shipment,198,"2,772.00",USD,"4,354.02",USD,554.4,USD,554.4,USD,8BWTGFVC,B07D3H9KBM,8.59162E+11,8.59162E+11,CHR4B,C***B,325,46703600,46703691,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Honey Cinnamon, 11.3oz Box (10 Packs)",,unknown_binding,,,,,,,,,6429-801766995,,,
30-09-2023,,,Distributor Shipment,3,105.84,USD,140.04,USD,21.17,USD,21.17,USD,7ACX3EYX,B07YP442PX,38000222504,38000222504,KEBF9,P***9,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Breakfast Food and Kids Snacks, Unfrosted Strawberry, 10.15lb Case (96 Pop-Tarts)",,unknown_binding,,,,,,,,,6429-801766995,,,
09-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8BWTGFVC,B07D3H9KBM,8.59162E+11,8.59162E+11,CHR4B,C***B,325,46703600,46703691,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Honey Cinnamon, 11.3oz Box (10 Packs)",,unknown_binding,,,,,,,,,6429-801766995,,,
19-07-2023,,26-07-2023,Cost Variance Distributor Shipment,12,,,,,0,USD,0,USD,1SDDFV1F,B0143NQW2E,1.93908E+11,1.93908E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Blueberry, 22Oz Box (12 Bars)",,grocery,,,,,,0,809026907,,6429-801766995,,,
27-07-2023,,26-07-2023,Cost Variance Distributor Shipment,46,,,,,-0.09,USD,-0.09,USD,1SDDFV1F,B0BJXW16DL,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt (6 Boxes, 30 Bars)",,unknown_binding,,,,,,-0.46,809026907,,6429-801766995,,,
10-09-2023,,,Distributor Shipment,93,"3,868.80",USD,"3,998.07",USD,773.76,USD,773.76,USD,3KWV4VQJ,B0BTTSPF5H,,,CHR4B,C***B,325,32502500,32502506,"RXBAR Minis Protein Bars, 6g Protein, Gluten Free Snacks, Variety Pack (32 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
17-07-2023,,18-07-2023,Cost Variance Distributor Shipment,70,,,,,0.42,USD,0.42,USD,31441O5D,B0BTTSX4N1,,,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Snack Stacks, Lunch Snacks, Office and Kids Snacks, Variety Pack (36 Cups)",,unknown_binding,,,,,,2.1,805782377,,6429-801766995,,,
09-09-2023,,,Distributor Shipment,2,89,USD,105.8,USD,17.8,USD,17.8,USD,6D5DL48O,B09KJC3XXR,38000264191,38000264191,B37JK,K***Q,325,32502500,32502501,"Frosted Flakes, Breakfast Cereal, Original, 1.2oz (70 Count)",,grocery,,,,,,,,,6429-801766995,,,
18-09-2023,,,Distributor Shipment,8,332.8,USD,343.92,USD,66.56,USD,66.56,USD,3KWV4VQJ,B0BTTSPF5H,,,CHR4B,C***B,325,32502500,32502506,"RXBAR Minis Protein Bars, 6g Protein, Gluten Free Snacks, Variety Pack (32 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
23-07-2023,,26-07-2023,Cost Variance Distributor Shipment,1,,,,,0,USD,0,USD,1SDDFV1F,B0BJXW16DL,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt (6 Boxes, 30 Bars)",,unknown_binding,,,,,,-0.01,809026907,,6429-801766995,,,
13-09-2023,,,Distributor Shipment,11,324.72,USD,441.54,USD,64.94,USD,64.94,USD,5F9J6ONH,B000YW7Q0Q,,,B37JK,7***G,325,32502500,32502506,"Rice Krispies Treats Marshmallow Snack Bars, Kids Snacks, School Lunch, Value Pack, Original (6 Boxes, 96 Bars)",,grocery,,,,,,,,,6429-801766995,,,
20-09-2023,,,Distributor Shipment,102,"2,533.68",USD,"2,752.98",USD,506.74,USD,506.74,USD,81RSGUTB,B0143NQVP2,8.57777E+11,6.93577E+12,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Peanut Butter, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-801766995,,,
01-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,2B5XQW2G,B07TR6YVJL,,,KEUB1,P***E,325,32504000,32504002,"Keebler Sandwich Crackers, Single Serve Snack Crackers, Lunch Snacks, Variety Pack (45 Packs)",,unknown_binding,,,,,,,,,6429-801766995,,,
30-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,6BCD2Y2B,B084RDDFGR,38000240522,38000240522,KEUB1,P***E,325,32502500,32502506,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (54 Bars)",,grocery,,,,,,,,,6429-801766995,,,
17-09-2023,,,Distributor Shipment,1,18.75,USD,18.75,USD,3.75,USD,3.75,USD,8RZ41TQX,B0BTTSX4N1,,,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Snack Stacks, Lunch Snacks, Office and Kids Snacks, Variety Pack (36 Cups)",,unknown_binding,,,,,,,,,6429-801766995,,,
17-09-2023,,,Distributor Shipment,145,"2,818.80",USD,"4,396.40",USD,563.76,USD,563.76,USD,8EZD3KQJ,B07HFNG77K,38000167720,38000167720,B37JK,P***E,325,32502500,32502506,"Special K Pastry Crisps, Breakfast Bars, 100 Calorie Snacks, Blueberry (8 Boxes, 96 Crisps)",,grocery,,,,,,,,,6429-801766995,,,
27-07-2023,,26-07-2023,Cost Variance Distributor Shipment,654,,,,,0,USD,0,USD,1SDDFV1F,B0143NQW2E,1.93908E+11,1.93908E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Blueberry, 22Oz Box (12 Bars)",,grocery,,,,,,0,809026907,,6429-801766995,,,
01-09-2023,,,Distributor Shipment,4,64.24,USD,72.36,USD,12.85,USD,12.85,USD,53TA68AM,B084RDDFGR,38000240522,38000240522,KEUB1,P***E,325,32502500,32502506,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (54 Bars)",,grocery,,,,,,,,,6429-801766995,,,
17-09-2023,,,Distributor Shipment,36,669.6,USD,755.64,USD,133.92,USD,133.92,USD,8GU4OOLY,B0BQNBRK5X,,,CHR4B,P***9,325,32502500,32502502,"RXBAR Protein Granola, 10g Protein, Breakfast Snacks, Peanut Butter (3 Bags)",,unknown_binding,,,,,,,,,6429-801766995,,,
08-09-2023,,,Distributor Shipment,1,12.6,USD,15.19,USD,2.52,USD,2.52,USD,2KDA26HM,B078D7MGY5,38000182587,38000182587,KEBF9,0***N,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, On-the-Go Snacks, Snack Stacks, Variety Pack, 19.3oz Box (27 Cups)​​",,grocery,,,,,,,,,6429-801766995,,,
19-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8BWTGFVC,B0BG8PMYBY,1.93908E+11,1.93908E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Variety Pack (10 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
11-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,57TKI8GT,B07TQ99WFC,24100116881,24100116881,KEBF9,P***9,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Variety Pack, 38oz Case (42 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
14-09-2023,,,Distributor Shipment,10,250.2,USD,371.4,USD,50.04,USD,50.04,USD,6K112ZOP,B005994JUE,,,KEBF9,7***G,325,32504000,32504002,"Cheez-It Puff'd Cheesy Baked Snacks, Puffed Snack Crackers, Kids Snacks, Double Cheese, 2.156lb Case (6 Bags)",,unknown_binding,,,,,,,,,6429-801766995,,,
10-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3889PC6S,B0BTTSX4N1,,,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Snack Stacks, Lunch Snacks, Office and Kids Snacks, Variety Pack (36 Cups)",,unknown_binding,,,,,,,,,6429-801766995,,,
22-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,81RSGUTB,B0143NQVQ6,1.93908E+11,1.93908E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Chocolate Sea Salt, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-801766995,,,
13-09-2023,,,Distributor Shipment,58,"1,712.16",USD,"2,328.12",USD,342.43,USD,342.43,USD,4UK5ONSS,B000YW7Q0Q,,,B37JK,7***G,325,32502500,32502506,"Rice Krispies Treats Marshmallow Snack Bars, Kids Snacks, School Lunch, Value Pack, Original (6 Boxes, 96 Bars)",,grocery,,,,,,,,,6429-801766995,,,
28-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,81RSGUTB,B0143NQVQ6,1.93908E+11,1.93908E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Chocolate Sea Salt, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-801766995,,,
23-07-2023,,25-07-2023,Cost Variance Distributor Shipment,64,,,,,-0.38,USD,-0.38,USD,11LQHWLM,B09FTQ79R8,,,KEBF9,P***E,325,32502500,32502501,"Bear Naked Granola Cereal, Breakfast Snacks, Peanut Butter (3 Bags)",,grocery,,,,,,-1.92,808702646,,6429-801766995,,,
20-09-2023,,,Distributor Shipment,480,"11,923.20",USD,"12,475.20",USD,"2,384.64",USD,"2,384.64",USD,81RSGUTB,B0143NQVQ6,1.93908E+11,1.93908E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Chocolate Sea Salt, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-801766995,,,
30-08-2023,,16-06-2023,Cost Variance Distributor Shipment,32,,,,,-0.06,USD,-0.06,USD,2ATDMFKC,B0BHXFTSV4,,,KEHEG,C***B,325,32502500,32502506,"RxBar Blueberry Protein Bar, 12g Protein, No Fillers, Kosher, Gluten Free, 5 Count, 9.15 Ounce (Pack of 6)",,unknown_binding,,,,,,-0.32,819456362,,6429-801766995,,,
09-09-2023,,,Distributor Shipment,432,"8,398.08",USD,"13,098.24",USD,"1,679.62",USD,"1,679.62",USD,3AB393CX,B07HFNG77K,38000167720,38000167720,B37JK,P***E,325,32502500,32502506,"Special K Pastry Crisps, Breakfast Bars, 100 Calorie Snacks, Blueberry (8 Boxes, 96 Crisps)",,grocery,,,,,,,,,6429-801766995,,,
08-09-2023,,,Distributor Shipment,"2,450","47,040.00",USD,"52,650.50",USD,"9,408.00",USD,"9,408.00",USD,14SKQAYJ,B08L7PX3V1,38000251528,38000251528,KEUB1,P***9,121,32502500,32502506,"Special K Protein Bars, Meal Replacement, Protein Snacks, Chocolate Peanut Butter (20 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
29-09-2023,,,Distributor Shipment,"3,150","49,833.00",USD,"61,708.50",USD,"9,966.60",USD,"9,966.60",USD,563TBFSD,B0879N1QV3,,,B37JK,P***9,325,32504000,32504002,"Kellogg's SCOOBY-DOO! Baked Graham Cracker Snacks, Lunch Snacks, Snack Crackers, Cinnamon (40 Pouches)",,grocery,,,,,,,,,6429-801766995,,,
22-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8SDHNX2R,B0879N1QV3,,,B37JK,P***E,325,32504000,32504002,"Kellogg's SCOOBY-DOO! Baked Graham Cracker Snacks, Lunch Snacks, Snack Crackers, Cinnamon (40 Pouches)",,grocery,,,,,,,,,6429-801766995,,,
09-09-2023,,,Distributor Shipment,5,96,USD,107.45,USD,19.2,USD,19.2,USD,14SKQAYJ,B08L7PX3V1,38000251528,38000251528,KEUB1,P***9,121,32502500,32502506,"Special K Protein Bars, Meal Replacement, Protein Snacks, Chocolate Peanut Butter (20 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
29-09-2023,,,Distributor Shipment,17,599.76,USD,793.56,USD,119.95,USD,119.95,USD,7ACX3EYX,B07YP442PX,38000222504,38000222504,KEBF9,P***9,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Breakfast Food and Kids Snacks, Unfrosted Strawberry, 10.15lb Case (96 Pop-Tarts)",,unknown_binding,,,,,,,,,6429-801766995,,,
30-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,1A328IOM,B0BHXFTSV4,,,KEHEG,C***B,325,32502500,32502506,"RxBar Blueberry Protein Bar, 12g Protein, No Fillers, Kosher, Gluten Free, 5 Count, 9.15 Ounce (Pack of 6)",,unknown_binding,,,,,,,,,6429-801766995,,,
10-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,2HHDDGOV,B07TN3C2HD,,,KEBF9,P***E,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Original, 40oz Case (40 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
22-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8PTKIVUR,B0BTTTLVXX,,,CHR4B,C***B,325,32502500,32502506,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Peanut Butter Dark Chocolate (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
21-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,57TKI8GT,B07TQ99WFC,24100116881,24100116881,KEBF9,P***9,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Variety Pack, 38oz Case (42 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
26-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,728P3MBB,B01M6THM7P,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Mixed Berry, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-801766995,,,
30-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,81RSGUTB,B0143NQVQ6,1.93908E+11,1.93908E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Chocolate Sea Salt, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-801766995,,,
08-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,57TKI8GT,B07TQ99WFC,24100116881,24100116881,KEBF9,P***9,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Variety Pack, 38oz Case (42 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
03-09-2023,,,Distributor Shipment,1,15.97,USD,19.99,USD,3.19,USD,3.19,USD,47FLA3WG,B07TN3C2HD,,,KEBF9,P***9,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Original, 40oz Case (40 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
11-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8SDHNX2R,B0879N1QV3,,,B37JK,P***E,325,32504000,32504002,"Kellogg's SCOOBY-DOO! Baked Graham Cracker Snacks, Lunch Snacks, Snack Crackers, Cinnamon (40 Pouches)",,grocery,,,,,,,,,6429-801766995,,,
01-09-2023,,,Distributor Shipment,360,"5,749.20",USD,"7,196.40",USD,"1,149.84",USD,"1,149.84",USD,47FLA3WG,B07TN3C2HD,,,KEBF9,P***9,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Original, 40oz Case (40 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
20-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,2HHDDGOV,B07TN3C2HD,,,KEBF9,P***E,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Original, 40oz Case (40 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
12-09-2023,,,Distributor Shipment,20,189.2,USD,261.8,USD,37.84,USD,37.84,USD,7WO38HYU,B0B59Y691J,24100102549,24100102549,PUCC9,7***G,325,32504000,32504002,"Cheez-It Snap'd Cheese Cracker Chips, Thin Crisps, Lunch Snacks, Variety Pack, 15oz Bag (20 Packs)",,unknown_binding,,,,,,,,,6429-801766995,,,
14-09-2023,,,Distributor Shipment,16,854.4,USD,"1,055.04",USD,170.88,USD,170.88,USD,8PTKIVUR,B0BTTTLVXX,,,CHR4B,C***B,325,32502500,32502506,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Peanut Butter Dark Chocolate (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
