PO,Vendor,Ship to location,ASIN,External ID,Model Number,Title,Availability,Window Type,Window Start,Window End,Expected Date,Case Size,Quantity Requested,Accepted Quantity,Quantity received,Quantity Outstanding,Case Cost,Total Cost,External Id Type,Backordered
2KIYXPDK,HONBV,"ONT8 - Moreno Valley, CA",B08HKG49HK,6.57622E+11,6.57622E+11,"Honest Kids Appley Ever After, Organic Juice Drink, 6 Fl oz Juice Boxes, Pack Of 40, Apple, 6 Fl Oz (Pack of 40)",Accepted: EDI Only,Delivery window (Prepaid),3/1/2022,3/4/2022,3/4/2022,1,5773,5773,1056,0,13.7,79090.1,,
2KIYXPDK,HONBV,"ONT8 - Moreno Valley, CA",B08GL71GGD,6.57623E+11,6.57623E+11,"Honest Tea Variety Pack (Honey Green, Peach Oolong, Half & Half), 16.9 Fl Ounce Bottles (12 Pack), Variety Pack, 16.9 Fl Ounce",Accepted: EDI Only,Delivery window (Prepaid),3/1/2022,3/4/2022,3/4/2022,1,216,216,172,0,12.28,2652.48,,
2KIYXPDK,HONBV,"ONT8 - Moreno Valley, CA",B087NH4PR8,6.57623E+11,6.57623E+11,"Honest tea Organic Fair Trade Berry Hibiscus Flavored Herbal Tea, 16.9 fl Oz (Pack of 12)",Accepted: EDI Only,Delivery window (Prepaid),3/1/2022,3/4/2022,3/4/2022,1,373,373,374,0,10.92,4073.16,,
2KIYXPDK,HONBV,"ONT8 - Moreno Valley, CA",B087NGN7F4,6.57623E+11,6.57623E+11,"Honest Tea Organic Fair Trade Tea Peach Oolong, 16.9 Fl Oz (Pack of 12)",Accepted: EDI Only,Delivery window (Prepaid),3/1/2022,3/4/2022,3/4/2022,1,2770,2770,1412,0,10.92,30248.4,,
2KIYXPDK,HONBV,"ONT8 - Moreno Valley, CA",B00IJHU45M,6.57623E+11,6.57623E+11,"Honest Tea Organic Fair Trade Half Tea & Half Lemonade Gluten Free, 16.9 Fl. Oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),3/1/2022,3/4/2022,3/4/2022,1,11801,11801,4369,0,10.92,128866.92,,
2KIYXPDK,HONBV,"ONT8 - Moreno Valley, CA",B0083GG4E4,6.57622E+11,6.57622E+11,"Honest Kids Variety Pack Organic Fruit Juice Drink, 675 fl oz, 32 Pack",Accepted: EDI Only,Delivery window (Prepaid),3/1/2022,3/4/2022,3/4/2022,1,11,11,0,0,12.9,141.9,,
2KIYXPDK,HONBV,"ONT8 - Moreno Valley, CA",B003GAJPPC,6.57622E+11,6.57622E+11,"Honest Kids Goodness Grapeness, Grape Organic Fruit Juice Drink, 6.75 fl oz (32 Pack)",Accepted: EDI Only,Delivery window (Prepaid),3/1/2022,3/4/2022,3/4/2022,1,3024,3024,107,0,12.9,39009.6,,
2KIYXPDK,HONBV,"ONT8 - Moreno Valley, CA",B003GADBYS,6.57622E+11,6.57622E+11,"Honest Tea Organic Fair Trade Honey Green Gluten Free, 16.9 Fl. Oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),3/1/2022,3/4/2022,3/4/2022,1,11502,11502,2426,0,10.92,125601.84,,
2JOWKFZG,HONBV,"OKC2 - OKLAHOMA CITY, OK",B08GGWTZZR,6.57622E+11,6.57622E+11,"Honest Tea Mango White Tea, Mango White Tea, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),3/28/2022,4/4/2022,4/3/2022,1,17,21,21,0,17.12,359.52,,
2JOWKFZG,HONBV,"OKC2 - OKLAHOMA CITY, OK",B08GB3NL93,6.57623E+11,6.57623E+11,"Honest Tea Lori's Lemon Tea, 59 Fl Oz Bottles (Pack Of 8), Lori's Lemon Tea, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),3/28/2022,4/4/2022,4/3/2022,1,8,8,8,0,10.92,87.36,,
2JOWKFZG,HONBV,"OKC2 - OKLAHOMA CITY, OK",B08G9ZYDB4,6.57623E+11,6.57623E+11,"Honest Tea Just Green Tea, 59 Fl Oz Bottles (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),3/28/2022,4/4/2022,4/3/2022,1,28,42,42,0,17.12,719.04,,
2JOWKFZG,HONBV,"OKC2 - OKLAHOMA CITY, OK",B00YEOENEC,6.57622E+11,6.57622E+11,"Honest Tea Half Tea and Half Lemonade, 59 Fl Oz (Pack of 8)",Accepted: In stock,Delivery window (Prepaid),3/28/2022,4/4/2022,4/3/2022,1,55,136,178,0,17.12,2328.32,,
2JJH4CPG,ATHEQ,"MQJ1 - GREENFIELD, IN",B0855NBDH3,8.1162E+11,8.1162E+11,"Core Power Fairlife Elite 42g High Protein Milk Shake, Ready To Drink for Workout Recovery, Strawberry, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),3/28/2022,4/1/2022,3/4/2022,1,239,239,351,0,34.65,8281.35,,
2JJH4CPG,ATHEQ,"MQJ1 - GREENFIELD, IN",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),3/28/2022,4/1/2022,3/4/2022,1,432,432,430,0,29.4,12700.8,,
2JJH4CPG,ATHEQ,"MQJ1 - GREENFIELD, IN",B07LD2NV9X,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),3/28/2022,4/1/2022,4/23/2022,1,1584,1584,1587,0,29.4,46569.6,,
2JJH4CPG,ATHEQ,"MQJ1 - GREENFIELD, IN",B01DDIRE2W,8.1162E+11,8.1162E+11,"Fairlife Core Power Elite 42g High Protein Milk Shake, Ready To Drink for Workout Recovery, Vanilla, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),3/28/2022,4/1/2022,4/8/2022,1,864,864,862,0,34.65,29937.6,,
2A5CF49G,ATHEQ,"FWA4 - FORT WAYNE, IN",B0855NBDH3,8.1162E+11,8.1162E+11,"Core Power Fairlife Elite 42g High Protein Milk Shake, Ready To Drink for Workout Recovery, Strawberry, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),3/28/2022,4/1/2022,3/4/2022,1,299,299,297,0,34.65,10360.35,,
2A5CF49G,ATHEQ,"FWA4 - FORT WAYNE, IN",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),3/28/2022,4/1/2022,3/4/2022,1,576,576,583,0,29.4,16934.4,,
2A5CF49G,ATHEQ,"FWA4 - FORT WAYNE, IN",B07LD2NV9X,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),3/28/2022,4/1/2022,3/4/2022,1,1872,1872,1879,0,29.4,55036.8,,
2A5CF49G,ATHEQ,"FWA4 - FORT WAYNE, IN",B01DDIRE2W,8.1162E+11,8.1162E+11,"Fairlife Core Power Elite 42g High Protein Milk Shake, Ready To Drink for Workout Recovery, Vanilla, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),3/28/2022,4/1/2022,3/4/2022,1,1008,1008,1002,0,34.65,34927.2,,
28AKSZER,HONBV,"BOS7 - Fall River, MA",B08GGWTZZR,6.57622E+11,6.57622E+11,"Honest Tea Mango White Tea, Mango White Tea, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),3/28/2022,4/4/2022,4/3/2022,1,13,13,0,0,17.12,222.56,,
28AKSZER,HONBV,"BOS7 - Fall River, MA",B08GB3NL93,6.57623E+11,6.57623E+11,"Honest Tea Lori's Lemon Tea, 59 Fl Oz Bottles (Pack Of 8), Lori's Lemon Tea, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),3/28/2022,4/4/2022,4/3/2022,1,8,8,0,0,10.92,87.36,,
28AKSZER,HONBV,"BOS7 - Fall River, MA",B08G9ZYDB4,6.57623E+11,6.57623E+11,"Honest Tea Just Green Tea, 59 Fl Oz Bottles (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),3/28/2022,4/4/2022,4/3/2022,1,14,14,14,0,17.12,239.68,,
28AKSZER,HONBV,"BOS7 - Fall River, MA",B01BLAW4O2,6.57622E+11,6.57622E+11,"Honest Kids Goodness Grapeness, 59 Ounce (Pack of 8)",,Delivery window (Prepaid),3/28/2022,4/4/2022,3/28/2022,1,26,0,30,0,17.12,0,,
28AKSZER,HONBV,"BOS7 - Fall River, MA",B01BLAW4LK,6.57623E+11,6.57623E+11,"Honest Kids Berry Good Lemonade, 59 Fl Oz (Pack of 8)",,Delivery window (Prepaid),3/28/2022,4/4/2022,3/28/2022,1,9,0,6,0,17.12,0,,
28AKSZER,HONBV,"BOS7 - Fall River, MA",B00YEOENEC,6.57622E+11,6.57622E+11,"Honest Tea Half Tea and Half Lemonade, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),3/28/2022,4/4/2022,4/3/2022,1,38,38,84,0,17.12,650.56,,
8RSTDNUF,ATHEQ,"LAX9 - FONTANA, CA",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),3/21/2022,3/25/2022,2/25/2022,1,432,432,55,0,29.4,12700.8,,
8COYEZJM,HONBV,"ONT8 - Moreno Valley, CA",B08HKGRVLP,6.57622E+11,6.57622E+11,"Honest Kids Super Fruit Punch, Organic Juice Drink, 6 Fl oz Juice Boxes, 6 Fl Oz (Pack of 40)",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/27/2022,1,458,458,180,0,13.7,6274.6,,
8COYEZJM,HONBV,"ONT8 - Moreno Valley, CA",B08HKG5X58,6.57623E+11,6.57623E+11,"Honest Kids Berry Good Lemonade, Organic Juice Drink, 6 Fl oz Juice Boxes, Pack Of 40, Berry Lemonade, 6 Fl Oz (Pack of 40)",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/27/2022,1,507,507,246,0,13.7,6945.9,,
8COYEZJM,HONBV,"ONT8 - Moreno Valley, CA",B08HKG49HK,6.57622E+11,6.57622E+11,"Honest Kids Appley Ever After, Organic Juice Drink, 6 Fl oz Juice Boxes, Pack Of 40, Apple, 6 Fl Oz (Pack of 40)",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/27/2022,1,1567,1567,835,0,13.7,21467.9,,
8COYEZJM,HONBV,"ONT8 - Moreno Valley, CA",B08HKCX67G,6.57623E+11,6.57623E+11,"Honest Kids Strawberry Peachy, Organic Juice Drink, 6 Fl oz Juice Boxes, Pack Of 40, Strawberry Peach, 6 Fl Oz (Pack of 40)",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/27/2022,1,467,467,1,0,13.7,6397.9,,
8COYEZJM,HONBV,"ONT8 - Moreno Valley, CA",B08GL71GGD,6.57623E+11,6.57623E+11,"Honest Tea Variety Pack (Honey Green, Peach Oolong, Half & Half), 16.9 Fl Ounce Bottles (12 Pack), Variety Pack, 16.9 Fl Ounce",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/27/2022,1,98,98,98,0,12.28,1203.44,,
8COYEZJM,HONBV,"ONT8 - Moreno Valley, CA",B087NH4PR8,6.57623E+11,6.57623E+11,"Honest tea Organic Fair Trade Berry Hibiscus Flavored Herbal Tea, 16.9 fl Oz (Pack of 12)",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/27/2022,1,549,549,525,0,10.92,5995.08,,
8COYEZJM,HONBV,"ONT8 - Moreno Valley, CA",B087NH21WJ,6.57623E+11,6.57623E+11,"Honest tea Organic Fair Trade Just Black Tea, 16.9 Fl Oz (Pack of 12)",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/27/2022,1,585,585,521,0,10.92,6388.2,,
8COYEZJM,HONBV,"ONT8 - Moreno Valley, CA",B087NGN7F4,6.57623E+11,6.57623E+11,"Honest Tea Organic Fair Trade Tea Peach Oolong, 16.9 Fl Oz (Pack of 12)",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/27/2022,1,1499,1499,1046,0,10.92,16369.08,,
8COYEZJM,HONBV,"ONT8 - Moreno Valley, CA",B00IJHU45M,6.57623E+11,6.57623E+11,"Honest Tea Organic Fair Trade Half Tea & Half Lemonade Gluten Free, 16.9 Fl. Oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/27/2022,1,3140,3140,2030,0,10.92,34288.8,,
8COYEZJM,HONBV,"ONT8 - Moreno Valley, CA",B003GAJPPC,6.57622E+11,6.57622E+11,"Honest Kids Goodness Grapeness, Grape Organic Fruit Juice Drink, 6.75 fl oz (32 Pack)",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/27/2022,1,720,720,660,0,12.9,9288,,
8COYEZJM,HONBV,"ONT8 - Moreno Valley, CA",B003GADBYS,6.57622E+11,6.57622E+11,"Honest Tea Organic Fair Trade Honey Green Gluten Free, 16.9 Fl. Oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/27/2022,1,3636,3636,2505,0,10.92,39705.12,,
8COYEZJM,HONBV,"ONT8 - Moreno Valley, CA",B003GADAN0,6.57622E+11,6.57622E+11,"Honest Kids Super Fruit Punch Organic Fruit Juice Drink, 6.75 Fl Oz, 32 Pack",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/27/2022,1,594,594,539,0,12.9,7662.6,,
8BP45GEJ,ATHEQ,"TEB9 - SOMERSET, NJ",B07LD2NV9X,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),2/22/2022,2/25/2022,3/15/2022,1,1872,1872,1872,0,29.4,55036.8,,
8BP45GEJ,ATHEQ,"TEB9 - SOMERSET, NJ",B01DDIRE2W,8.1162E+11,8.1162E+11,"Fairlife Core Power Elite 42g High Protein Milk Shake, Ready To Drink for Workout Recovery, Vanilla, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),2/22/2022,2/25/2022,2/28/2022,1,144,144,146,0,34.65,4989.6,,
87WOCC6Z,HONBV,"HSV1 - MADISON, AL",B08GGWTZZR,6.57622E+11,6.57622E+11,"Honest Tea Mango White Tea, Mango White Tea, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/27/2022,1,10,10,9,0,17.12,171.2,,
87WOCC6Z,HONBV,"HSV1 - MADISON, AL",B08GB3NL93,6.57623E+11,6.57623E+11,"Honest Tea Lori's Lemon Tea, 59 Fl Oz Bottles (Pack Of 8), Lori's Lemon Tea, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/27/2022,1,3,3,4,0,10.92,32.76,,
87WOCC6Z,HONBV,"HSV1 - MADISON, AL",B08G9ZYDB4,6.57623E+11,6.57623E+11,"Honest Tea Just Green Tea, 59 Fl Oz Bottles (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/27/2022,1,4,4,4,0,17.12,68.48,,
87WOCC6Z,HONBV,"HSV1 - MADISON, AL",B01BLAW4O2,6.57622E+11,6.57622E+11,"Honest Kids Goodness Grapeness, 59 Ounce (Pack of 8)",,Delivery window (Prepaid),3/21/2022,3/28/2022,3/21/2022,1,6,0,16,0,17.12,0,,
87WOCC6Z,HONBV,"HSV1 - MADISON, AL",B01BLAW4LK,6.57623E+11,6.57623E+11,"Honest Kids Berry Good Lemonade, 59 Fl Oz (Pack of 8)",,Delivery window (Prepaid),3/21/2022,3/28/2022,3/21/2022,1,3,0,0,0,17.12,0,,
87WOCC6Z,HONBV,"HSV1 - MADISON, AL",B00YEOENEC,6.57622E+11,6.57622E+11,"Honest Tea Half Tea and Half Lemonade, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/27/2022,1,82,82,288,0,17.12,1403.84,,
81AMNJXX,COKEA,"ONT8 - Moreno Valley, CA",B07P83L3VM,7.86162E+11,7.86162E+11,"vitaminwater refresh electrolyte enhanced water w/ vitamins, tropical mango drinks, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/22/2022,1,1080,972,669,0,13.58,13199.76,,
81AMNJXX,COKEA,"ONT8 - Moreno Valley, CA",B07BC3TCC9,49000172393,49000172393,"Dunkin Donuts Iced Coffee, French Vanilla, 13.7 Fluid Ounce (Pack of 12)",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/22/2022,1,449,449,14,0,23.15,10394.35,,
81AMNJXX,COKEA,"ONT8 - Moreno Valley, CA",B07BBWDJT7,49000172379,49000172379,"Dunkin Donuts Iced Coffee, Original, 13.7 Fluid Ounce (Pack of 12)",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/22/2022,1,707,131,1,0,23.15,3032.65,,
81AMNJXX,COKEA,"ONT8 - Moreno Valley, CA",B07BBW9KVQ,49000172386,49000172386,"Dunkin Donuts Iced Coffee, Mocha, 13.7 Fluid Ounce (Pack of 12)",Accepted: EDI Only,Delivery window (Prepaid),3/21/2022,3/28/2022,3/22/2022,1,688,256,54,0,23.15,5926.4,,
72M7XYLT,9S5OU,"DCA2 - Eastvale, CA",B00FBNTL2E,6.57623E+11,6.57623E+11,"Honest Kids, Organic Juice Drink, Appley Ever After, 6.75 Fl Oz, 8 Pack",Accepted: EDI Only,Delivery window (Prepaid),2/21/2022,3/9/2022,2/24/2022,4,108,108,108,0,12.48,1347.84,,
72M7XYLT,9S5OU,"DCA2 - Eastvale, CA",B0032JLHK8,6.57622E+11,6.57622E+11,"Honest Kids, Goodness Grapeness Grape Fruit Juice, 6.75 Fl Oz (pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),2/21/2022,3/9/2022,2/24/2022,4,108,108,108,0,12.48,1347.84,,
